geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TEMP004937,4,1,1,3,3,4,4,3,1,4,5,3,3,2,6,1,1,5,5,2,0,2,1,1,2,2,2,3,3,2,1,2,1,0,3,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004938,4,4,5,1,8,8,4,4,0,2,2,5,1,4,3,2,1,3,5,0,1,3,1,2,1,0,3,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004939,4,3,2,0,0,5,4,1,1,6,6,2,5,5,8,4,1,4,1,4,1,0,1,4,1,0,0,1,1,5,0,0,2,2,1,0,2,2,0,2,0,1,1,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004940,5,5,3,3,2,0,2,1,3,4,2,2,3,1,3,6,3,2,0,1,2,1,5,2,1,2,3,6,2,5,2,2,2,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004941,5,4,3,4,3,4,3,2,3,6,1,3,3,2,1,4,1,3,2,4,1,1,3,4,0,3,2,1,2,3,2,4,1,2,0,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004942,5,4,5,4,5,3,6,2,5,2,4,6,1,0,4,5,3,1,1,0,5,3,2,2,2,2,3,4,3,3,3,1,2,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004943,6,4,3,3,2,2,3,4,2,5,4,2,0,4,2,2,4,4,6,6,4,1,0,2,2,0,0,1,2,3,0,4,2,1,2,0,2,0,1,2,0,4,0,1,0,2,3,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004944,2,7,10,9,6,5,4,3,7,3,1,4,3,2,7,3,3,3,1,4,2,0,3,1,2,3,1,3,5,2,2,2,1,1,2,0,1,3,2,1,0,0,0,0,3,0,2,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TEMP004945,1,8,3,2,6,4,3,3,4,3,4,4,4,2,0,1,2,2,1,1,3,5,4,6,1,2,1,0,2,2,1,2,2,2,0,1,2,0,0,0,1,1,2,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004946,1,4,5,2,3,3,4,7,2,5,4,4,1,3,2,4,0,4,4,6,3,4,2,3,5,3,1,1,0,1,4,1,1,1,2,1,2,2,2,1,0,0,0,0,3,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TEMP004947,6,4,4,2,6,5,3,0,2,5,2,6,3,3,3,5,4,0,4,0,3,1,1,2,2,3,1,1,2,1,1,1,2,1,1,2,2,3,0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004948,5,3,3,1,0,2,5,5,3,1,3,3,3,3,0,2,1,3,3,3,4,3,3,1,1,2,3,0,2,2,3,0,2,1,1,3,0,4,0,1,0,3,1,2,0,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004949,6,6,2,3,4,2,3,5,0,3,2,5,5,5,5,0,2,2,7,1,2,3,2,2,4,1,5,0,2,1,1,0,1,3,1,6,0,2,1,1,1,0,2,0,0,0,3,0,2,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004950,2,3,5,2,10,3,4,2,2,1,2,3,0,1,2,6,1,2,1,3,4,3,1,2,0,0,2,2,2,3,2,1,3,3,3,1,4,1,1,1,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004951,9,10,2,3,4,4,3,3,4,6,8,2,4,0,2,4,2,1,0,3,1,1,0,1,5,3,2,1,2,1,1,0,0,1,0,1,1,1,1,1,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004952,4,2,6,1,4,2,2,2,4,3,2,3,3,2,3,4,4,3,3,4,2,2,1,4,1,2,3,2,5,3,1,3,1,3,2,2,1,1,0,2,1,1,0,1,1,0,0,1,1,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004953,4,5,2,2,8,6,1,1,5,5,2,1,3,4,3,5,2,2,2,4,4,2,2,0,1,3,3,1,2,2,4,0,1,2,4,1,2,1,0,2,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004954,1,4,3,4,6,6,3,6,2,3,3,3,4,6,2,1,7,0,1,2,2,3,0,6,0,2,4,1,2,4,1,2,4,0,2,0,1,1,0,1,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004955,3,4,4,2,5,4,1,1,5,5,5,3,2,3,3,3,0,0,2,3,3,3,1,2,4,0,1,1,2,3,2,2,0,3,2,1,2,2,1,2,3,1,1,3,1,2,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004956,3,2,3,4,4,7,2,2,2,2,2,3,6,5,3,3,2,4,1,3,0,2,2,3,4,1,0,1,2,1,0,1,2,2,1,1,0,1,1,0,0,1,1,0,1,3,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004957,3,5,2,5,1,2,1,5,7,7,1,4,3,3,4,6,3,3,1,2,2,3,2,1,2,1,1,2,1,3,2,2,1,2,0,0,0,1,0,0,0,0,0,1,1,1,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004958,2,7,2,2,2,6,4,2,4,1,4,3,3,4,1,1,6,5,2,4,4,2,2,1,1,7,1,2,1,1,2,3,1,0,1,0,1,0,2,1,1,0,0,0,2,3,0,0,2,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004959,3,5,6,4,5,1,2,5,5,2,4,3,5,7,3,0,3,1,1,3,3,2,3,2,1,5,0,3,4,3,1,3,2,1,1,5,1,1,3,0,1,2,1,0,1,2,0,1,1,0,0,1,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004960,1,3,6,0,3,2,7,3,3,5,5,9,1,0,2,3,3,3,2,3,1,2,3,2,1,3,3,3,2,3,0,1,0,2,0,0,3,2,0,1,1,0,3,0,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004961,2,1,4,4,3,4,3,7,1,3,3,3,5,3,2,1,2,7,2,3,4,2,1,2,4,2,5,2,0,0,1,1,0,4,2,1,0,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004962,1,4,5,3,2,6,2,4,2,5,3,4,1,2,0,5,1,5,2,1,3,2,4,2,2,2,1,2,2,4,2,1,2,0,1,2,0,1,2,5,0,1,3,1,0,0,1,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004963,9,3,4,5,3,2,1,2,2,4,1,1,1,3,1,4,4,3,3,2,2,3,1,2,5,2,3,4,3,2,2,2,1,2,1,0,3,2,0,1,1,0,2,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004964,4,5,3,3,1,4,2,3,6,4,5,2,3,1,3,6,1,1,1,3,0,3,3,4,0,6,0,2,4,2,0,1,1,2,1,0,2,1,0,2,1,2,1,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004965,2,3,4,3,8,6,3,4,2,6,4,6,0,2,6,3,3,1,2,0,2,1,6,0,3,4,1,2,1,2,1,1,3,5,0,1,5,0,1,1,2,0,1,0,0,2,0,0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004966,9,4,7,3,4,3,3,1,3,5,3,2,6,0,3,4,3,2,2,2,2,3,0,7,0,4,0,3,1,3,0,0,2,2,1,1,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004967,4,6,7,3,3,3,4,7,4,2,2,3,1,1,3,1,2,1,5,3,1,3,4,2,1,1,3,2,2,1,5,2,3,1,0,2,1,0,1,0,2,1,1,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004968,7,4,3,6,4,3,3,4,5,1,7,5,4,4,5,3,2,3,5,2,0,1,1,3,3,1,2,1,1,3,1,4,0,2,0,2,0,2,1,2,2,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004969,6,3,4,2,2,2,4,1,3,9,4,4,3,2,5,6,4,3,8,1,4,1,4,2,3,3,1,4,4,0,1,1,2,0,2,1,2,0,3,0,1,1,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004970,3,4,5,2,7,7,4,1,2,5,3,4,2,2,4,5,2,0,3,3,2,0,3,6,1,2,3,3,1,4,0,2,3,1,0,1,0,2,2,1,0,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004971,3,3,9,3,3,6,4,5,5,4,2,2,6,1,4,4,1,5,1,3,0,4,3,2,3,1,1,2,2,0,3,1,2,1,0,2,1,0,1,0,2,2,2,2,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004972,1,6,4,1,3,5,5,3,5,3,2,4,3,1,7,1,4,2,5,3,4,1,2,1,6,3,2,1,1,3,1,1,1,0,5,0,1,1,0,1,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004973,3,6,3,2,1,5,3,3,5,2,2,2,1,2,1,2,3,5,2,4,0,3,5,1,3,3,2,1,1,2,1,3,2,2,2,4,0,4,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004974,1,1,3,4,3,3,5,4,1,7,7,5,2,2,5,5,5,2,5,3,2,2,1,1,4,3,0,0,4,1,3,1,1,5,0,3,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004975,4,6,6,3,1,2,1,2,4,3,3,4,4,3,4,7,3,0,3,3,3,2,0,1,3,5,1,2,1,2,2,1,2,0,2,1,2,2,1,2,0,1,1,1,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004976,3,10,5,1,2,4,6,2,3,0,3,3,5,5,3,1,2,4,2,2,2,2,0,4,3,2,3,2,1,2,2,0,0,2,0,1,1,0,1,1,2,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004977,1,3,2,3,1,6,4,2,4,2,3,4,3,0,6,5,3,6,1,4,1,2,3,3,3,4,1,1,3,1,2,1,0,1,1,0,3,2,3,0,0,0,1,1,1,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004978,11,1,3,4,1,3,3,1,3,3,3,3,2,4,1,1,3,6,3,5,1,5,2,0,3,1,2,5,1,2,2,1,2,0,1,0,1,3,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004979,5,8,3,3,1,8,6,4,2,2,1,4,4,0,6,4,3,7,3,3,2,0,2,1,0,6,1,0,0,1,1,1,2,3,1,1,1,0,2,1,0,3,2,2,1,0,0,0,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004980,3,5,3,2,2,2,2,3,2,5,2,4,2,3,1,2,4,2,3,2,5,2,1,4,3,3,4,3,2,5,2,1,2,2,2,1,0,1,0,1,0,3,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004981,3,9,2,4,5,7,2,3,6,3,3,3,5,3,0,5,3,4,3,0,3,4,0,1,3,1,0,4,2,2,1,1,1,3,1,1,3,1,2,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004982,7,3,3,2,7,5,4,2,0,3,4,4,6,4,2,2,1,1,5,1,1,2,5,2,3,3,1,2,3,1,4,0,0,1,0,3,3,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004983,3,2,7,2,7,2,2,5,3,2,4,3,4,5,5,6,5,0,3,0,1,3,0,0,2,3,0,3,4,1,3,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004984,9,7,5,2,1,2,2,3,3,4,3,4,3,2,4,4,6,2,3,0,0,3,0,3,3,1,2,1,3,1,5,0,0,1,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004985,6,3,3,2,2,6,0,3,2,3,2,5,2,0,3,3,5,3,2,6,2,3,1,3,3,4,1,4,0,0,1,3,4,3,1,2,0,0,0,1,3,3,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004986,3,4,1,4,3,3,3,4,1,4,3,4,2,2,3,0,2,2,1,5,1,7,4,0,2,2,2,2,0,1,1,2,1,2,1,1,1,1,2,1,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004987,3,3,2,9,5,3,3,2,5,2,2,2,2,2,4,3,2,2,1,4,0,2,2,3,2,1,1,1,0,0,0,2,1,1,0,0,0,1,0,1,0,3,2,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004988,2,2,4,5,3,2,2,2,7,0,4,2,0,0,2,4,1,7,3,2,2,2,0,3,1,3,2,0,0,2,2,3,1,2,0,1,0,1,0,1,2,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004989,3,5,4,1,3,2,3,3,3,3,3,4,1,2,3,1,4,0,1,0,1,0,1,1,1,1,5,0,2,0,1,4,0,3,3,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004990,3,6,3,2,3,2,7,2,1,7,4,0,1,3,0,3,3,1,3,3,1,5,3,3,2,1,1,3,1,2,0,2,3,0,0,2,0,1,1,0,0,3,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004991,1,2,7,0,2,4,3,1,0,7,1,3,0,3,4,2,3,3,5,2,4,2,2,3,3,4,4,0,1,1,1,1,1,2,1,0,0,1,0,2,0,2,1,0,0,0,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004992,2,1,1,5,4,2,3,1,2,1,2,3,1,3,2,3,1,2,3,5,2,3,2,2,3,2,0,2,0,0,0,0,2,1,0,2,3,0,1,2,1,1,1,0,1,0,3,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TEMP004993,2,5,4,3,2,2,7,8,0,3,3,3,3,6,3,2,2,0,2,0,3,4,4,3,4,2,1,2,3,0,3,1,1,1,0,2,2,2,2,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004994,4,4,5,4,3,2,1,3,5,5,4,1,5,1,4,1,2,0,3,1,2,5,1,0,2,3,2,1,0,2,1,0,1,2,1,0,0,2,1,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004995,2,3,2,3,6,4,5,1,2,6,3,2,1,3,7,8,2,5,4,3,2,3,1,0,2,0,1,2,1,2,1,2,0,2,1,0,1,0,0,1,2,2,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004996,4,4,3,5,3,1,4,4,1,1,4,4,4,4,4,4,1,4,4,1,0,0,2,2,4,3,5,1,3,1,3,2,1,2,0,1,1,1,2,1,1,1,0,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004997,2,2,5,3,3,1,4,4,2,2,3,3,3,0,2,0,2,3,2,0,3,2,2,0,4,2,0,1,1,1,2,3,1,1,2,1,2,0,2,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004998,3,3,3,3,3,5,2,2,4,4,3,5,1,6,1,3,5,2,2,2,0,3,2,1,8,3,1,1,1,0,0,0,1,1,1,1,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP004999,4,3,1,7,2,2,7,3,7,1,4,3,3,0,1,2,1,1,3,2,1,1,1,0,3,4,0,1,1,1,3,3,3,2,2,0,1,1,0,1,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP005000,2,3,5,4,3,1,1,5,3,2,1,4,1,0,1,3,3,0,3,2,1,0,2,1,5,3,3,0,1,1,3,1,2,0,2,2,1,3,2,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP005001,2,2,2,3,2,1,1,3,6,3,2,3,5,1,0,1,1,1,1,0,1,3,4,1,1,3,3,2,3,1,1,1,2,4,0,1,2,0,0,2,2,0,2,2,0,1,1,0,1,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP005002,5,1,3,5,0,3,5,2,1,6,4,1,1,5,5,2,1,1,1,3,0,2,2,1,1,5,0,1,2,0,1,2,2,1,1,0,1,0,0,0,0,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
