geo_unit,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TEMP001885,3,4,2,2,1,2,1,5,4,3,1,2,2,0,1,2,2,2,5,4,6,2,2,2,2,2,1,1,2,3,2,1,1,1,2,2,1,3,2,1,1,1,1,0,1,1,0,1,0,1,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001886,4,4,2,4,1,5,6,4,3,1,3,2,4,2,3,3,2,0,2,2,2,6,3,1,1,2,1,0,2,1,6,1,4,0,2,1,2,0,1,0,0,0,2,0,1,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001887,3,5,4,4,6,6,2,3,3,3,4,6,0,4,3,3,1,1,4,0,2,0,1,4,3,2,5,2,0,2,0,3,2,2,2,1,0,0,0,1,0,2,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001888,5,3,5,1,4,0,3,2,3,3,4,2,2,5,2,1,5,6,2,3,0,1,1,1,2,4,3,3,1,4,1,4,0,1,0,1,1,0,1,5,3,0,0,2,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001889,6,0,4,4,3,2,3,5,4,7,1,3,5,1,2,1,1,1,4,4,1,1,1,3,2,1,4,0,1,2,3,4,4,2,0,1,1,0,0,2,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001890,3,6,2,4,2,2,4,1,4,3,2,1,3,4,0,1,3,3,3,2,1,6,3,3,1,3,2,3,3,0,1,2,2,3,3,0,0,3,1,3,1,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001891,1,4,2,5,2,5,4,5,2,5,0,2,2,3,1,1,4,1,0,2,1,5,3,4,1,2,2,3,5,3,0,2,3,0,2,0,0,1,1,3,0,2,0,1,1,2,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001892,2,2,5,1,4,7,0,3,6,3,3,2,3,3,5,2,2,3,5,3,3,2,1,2,1,5,3,0,1,3,3,1,1,0,2,2,2,1,1,0,0,1,1,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001893,2,2,4,4,3,2,4,6,3,3,2,2,3,2,1,1,3,6,1,4,5,3,2,0,1,1,2,2,4,5,1,1,0,0,0,2,1,0,2,3,1,2,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001894,3,5,2,3,1,3,4,2,3,3,0,6,4,1,2,3,1,5,4,8,2,2,2,3,1,2,2,1,1,2,4,0,2,2,0,1,1,3,2,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001895,4,0,0,2,5,1,3,4,1,2,4,3,0,8,5,7,3,3,3,1,2,1,2,1,2,3,1,2,2,1,2,5,3,0,2,1,0,0,1,1,2,1,1,1,1,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001896,5,6,3,4,4,4,0,1,3,3,3,3,4,3,3,3,3,2,2,2,5,2,3,1,4,0,3,2,6,1,2,3,0,3,1,2,2,1,1,0,0,2,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001897,4,4,3,2,3,5,5,1,0,3,1,1,3,2,0,1,2,3,4,2,3,4,1,4,0,2,3,3,1,2,2,0,1,6,3,0,2,0,3,2,3,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001898,6,2,2,2,6,2,1,1,3,4,3,5,2,2,2,6,3,3,1,1,4,1,0,0,1,4,3,3,1,1,2,1,0,2,4,1,0,2,2,0,1,1,0,0,0,1,2,3,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001899,0,1,3,4,2,4,5,3,4,3,4,3,1,4,5,2,1,3,1,2,1,4,2,4,3,3,2,2,2,0,1,2,2,1,0,0,1,4,3,1,2,0,0,0,0,0,2,0,0,1,0,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001900,5,3,4,4,1,4,3,1,0,2,4,2,2,4,4,4,2,4,3,2,2,2,2,4,1,2,7,4,3,0,1,2,1,4,2,0,3,2,1,1,4,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001901,1,4,2,1,5,2,3,4,2,4,2,2,5,6,6,4,2,2,2,1,1,2,1,1,2,4,3,3,2,1,5,4,1,1,3,1,0,1,0,0,2,1,0,1,1,0,1,0,1,2,0,1,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001902,3,6,2,2,0,0,3,2,4,3,4,2,6,1,2,3,1,3,2,1,2,5,1,2,0,1,0,2,3,1,1,0,1,1,2,2,1,1,3,1,0,1,1,0,0,0,3,1,2,1,0,1,1,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001903,3,4,2,1,5,2,1,4,5,4,1,3,1,3,1,4,4,1,5,1,2,2,4,4,5,5,2,4,1,1,2,1,2,1,2,2,2,1,1,0,2,1,1,0,2,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001904,3,5,1,3,3,4,6,3,3,3,3,2,3,4,2,1,2,4,4,3,2,0,1,2,1,1,1,0,1,2,1,1,0,2,1,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001905,6,1,3,3,1,1,0,7,1,2,3,1,1,1,2,2,7,2,2,2,3,1,5,2,0,0,1,3,1,1,2,3,0,1,1,2,2,0,1,2,3,2,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001906,5,5,3,3,5,1,2,4,0,3,3,1,6,1,1,4,4,2,3,3,3,1,4,1,5,2,1,0,3,1,0,3,0,2,3,2,2,1,3,1,1,2,1,1,0,1,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001907,2,3,4,2,3,7,2,1,0,6,3,1,5,3,2,2,0,1,2,1,4,3,0,2,1,5,5,1,2,2,3,2,0,3,2,1,0,1,2,1,1,0,0,0,0,2,1,1,2,0,1,0,1,0,0,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001908,3,8,2,5,1,3,4,2,4,3,3,1,2,2,4,2,2,2,3,3,2,3,2,2,1,7,0,1,1,1,1,1,0,0,0,2,2,2,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001909,5,1,6,1,3,0,2,1,2,5,4,2,3,4,3,3,6,3,0,2,4,4,0,2,4,2,4,1,0,2,0,3,6,3,0,6,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001910,5,4,0,0,3,2,2,3,2,4,2,2,4,2,5,2,6,1,2,4,3,2,1,4,1,4,3,3,3,3,5,2,1,0,1,2,0,1,0,0,1,1,1,1,0,1,0,0,1,0,3,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001911,0,4,4,2,2,9,6,1,4,4,1,3,1,2,1,5,7,5,2,2,1,4,2,2,2,0,2,2,1,2,3,0,2,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001912,3,4,6,1,1,6,7,2,2,1,2,2,2,2,4,2,2,3,3,3,0,1,1,4,5,1,2,3,2,1,0,1,1,4,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001913,3,4,1,2,3,3,2,3,4,1,4,2,1,1,2,2,4,2,4,2,2,0,2,4,3,0,1,2,2,0,1,0,1,0,2,0,3,1,1,1,1,2,0,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001914,4,4,3,3,3,3,5,3,2,1,2,1,1,1,1,3,5,4,4,2,2,2,4,0,2,0,2,0,3,1,0,0,1,0,0,2,2,1,2,1,1,3,1,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001915,6,1,5,4,3,2,1,0,3,1,2,5,0,1,1,4,2,6,1,1,5,2,4,0,4,2,0,1,2,0,0,3,1,0,0,1,2,1,1,2,0,0,1,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001916,3,3,3,3,4,2,3,4,3,4,3,2,3,0,1,1,1,3,4,4,0,4,2,2,2,4,1,3,0,1,1,2,2,4,2,2,1,1,2,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001917,7,5,2,3,4,4,1,2,1,2,3,2,1,3,3,4,3,2,2,3,1,4,1,0,0,0,2,1,2,1,2,1,1,2,3,2,1,1,4,1,0,2,1,2,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001918,2,1,1,2,3,2,2,1,1,3,4,0,2,1,5,0,4,0,2,6,0,0,1,2,2,2,3,0,7,0,1,2,5,4,0,3,4,2,0,1,2,0,1,0,1,1,1,1,2,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001919,4,6,2,5,3,1,1,5,3,1,4,4,3,1,5,3,1,3,1,1,3,5,3,1,2,3,0,2,2,2,1,1,1,0,1,1,1,0,1,1,2,0,1,0,0,0,2,0,0,1,0,0,0,2,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001920,0,2,4,3,4,4,2,8,2,1,2,5,2,2,1,5,7,7,3,0,2,0,2,5,4,3,2,0,1,2,1,2,1,1,2,3,0,1,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001921,4,5,4,4,2,2,2,4,1,3,1,3,2,1,2,0,4,4,1,7,2,0,3,1,2,0,2,2,4,0,0,1,2,1,1,1,2,2,2,0,1,1,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001922,3,3,3,3,3,1,3,4,3,1,1,4,3,4,3,2,3,6,4,2,1,1,2,3,4,0,1,1,0,1,1,1,0,6,2,0,1,1,1,2,0,2,0,0,1,2,3,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001923,3,3,10,0,3,6,1,2,0,2,1,7,3,2,3,1,4,3,2,1,2,2,3,3,2,3,0,2,5,1,1,2,1,0,1,0,3,0,0,3,1,3,0,2,3,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001924,0,2,0,1,2,1,3,4,2,6,1,1,3,2,1,3,4,6,4,1,3,3,0,2,5,2,1,5,1,2,1,4,1,0,1,2,0,1,2,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001925,2,4,0,4,3,1,5,3,3,3,2,4,5,2,4,2,3,2,3,3,2,0,0,4,2,2,0,4,2,1,0,4,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001926,4,1,4,3,7,5,4,3,3,0,5,4,0,1,3,1,0,5,1,1,4,2,1,1,1,6,1,4,1,0,2,2,0,0,1,1,1,0,0,0,3,1,2,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001927,4,2,1,1,0,2,4,2,3,1,2,1,1,5,2,3,1,4,2,5,2,3,2,2,1,2,3,2,1,5,2,0,0,0,0,1,2,4,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001928,3,0,3,3,0,4,4,1,3,3,5,1,1,3,3,4,3,3,2,5,3,2,3,5,1,1,1,2,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,2,1,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001929,1,3,3,0,3,4,3,5,5,3,0,2,2,1,2,1,2,1,4,2,8,1,1,1,1,4,3,5,1,3,1,1,3,2,1,0,1,3,0,0,0,0,0,1,3,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001930,6,4,5,5,4,3,1,4,4,1,2,2,1,2,3,2,1,4,4,3,0,0,2,2,1,0,1,0,2,3,4,0,1,1,2,4,1,5,0,1,1,0,1,1,1,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001931,5,4,3,4,3,5,5,2,3,3,4,3,3,1,3,2,2,3,1,3,4,2,2,1,2,1,2,0,5,3,1,1,2,2,1,0,5,1,0,0,1,2,1,2,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001932,2,2,2,2,4,1,6,0,3,3,2,1,1,2,1,3,4,1,3,0,3,1,0,0,2,2,0,6,1,1,1,3,2,2,1,1,1,0,1,0,0,2,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001933,4,4,2,3,3,1,4,4,1,0,5,0,3,0,1,3,5,2,4,3,1,3,8,1,4,2,2,1,1,0,1,1,1,2,1,2,2,0,2,2,0,1,0,2,4,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001934,4,3,5,3,5,2,2,3,0,2,2,1,2,3,3,4,2,1,2,1,3,1,5,1,2,0,2,4,2,1,1,2,2,2,2,1,2,5,4,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001935,4,3,4,1,4,2,1,4,2,1,3,1,2,1,3,4,1,6,2,1,2,5,2,1,2,0,2,1,2,0,1,3,2,1,2,2,2,0,4,1,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001936,3,8,3,2,3,2,5,3,1,3,1,5,2,3,1,1,0,1,0,1,3,0,1,1,3,2,1,2,1,2,3,3,0,2,1,2,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001937,2,8,2,2,1,2,5,2,2,5,2,1,3,2,2,5,3,2,2,1,1,5,3,5,2,3,2,1,1,2,2,2,1,3,1,1,0,1,1,2,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001938,3,2,2,3,6,2,4,4,1,0,6,1,1,3,3,2,3,4,2,2,2,2,5,3,3,0,1,2,0,4,1,2,0,1,3,4,1,2,1,3,1,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001939,2,6,2,2,0,2,3,5,2,3,3,3,1,3,1,1,2,1,2,3,2,1,1,7,4,1,2,6,1,1,4,1,2,1,3,1,0,0,1,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001940,2,2,4,3,0,4,6,4,5,6,2,5,0,2,0,7,1,2,3,3,1,3,1,5,3,3,1,0,2,4,2,2,0,2,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001941,3,0,3,2,2,3,1,0,1,2,2,3,1,3,1,2,3,3,2,4,1,3,4,3,2,3,1,1,2,2,3,0,4,3,2,2,2,0,1,3,0,1,1,2,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001942,2,5,5,6,4,4,5,5,2,1,1,8,3,2,0,2,3,0,3,1,1,3,1,2,2,3,2,3,0,1,1,0,1,3,1,0,0,4,2,1,2,2,0,2,0,0,0,2,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001943,6,3,5,4,5,3,4,4,2,3,3,3,3,3,0,2,2,5,3,1,3,1,1,2,1,3,1,5,0,0,2,1,1,0,1,0,1,1,0,3,0,1,2,0,1,1,0,1,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001944,3,6,3,2,5,2,1,4,4,2,4,3,1,3,3,3,2,3,2,5,0,0,4,3,1,0,3,2,1,2,1,0,0,1,0,3,3,1,3,1,2,2,2,1,0,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001945,5,5,2,3,1,4,1,5,4,1,2,3,5,3,3,0,5,5,8,4,5,1,0,1,1,2,0,1,1,3,2,3,0,2,1,2,1,0,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001946,2,3,6,2,1,5,7,2,1,3,3,2,1,1,2,3,9,1,1,2,2,5,4,4,1,1,2,1,2,1,2,2,2,4,1,4,1,1,1,1,2,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001947,2,2,0,5,2,1,5,1,5,2,4,4,2,3,4,5,3,3,2,2,2,1,2,2,2,2,1,0,1,2,2,3,2,2,2,1,3,1,0,0,2,0,1,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001948,2,4,2,4,5,3,2,3,3,4,4,3,2,1,3,1,1,1,2,2,4,0,2,2,3,0,1,0,2,2,0,0,1,1,4,1,2,4,2,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001949,5,3,6,4,3,4,3,5,2,1,4,4,3,1,2,6,3,3,3,3,0,1,1,6,2,1,4,0,3,1,1,3,0,4,2,2,0,2,0,0,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEMP001950,1,3,0,4,2,1,6,4,3,2,1,2,2,1,3,1,3,2,3,6,3,3,6,4,1,2,3,2,3,1,3,1,1,1,0,3,2,0,0,0,1,2,1,0,0,0,0,0,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
