person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,is_residence,n_students
7869,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7870,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7871,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7872,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7873,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7874,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7875,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7876,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7877,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7878,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7879,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7880,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7881,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7882,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7883,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7884,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7885,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7886,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7887,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7888,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7889,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7890,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7891,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7892,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7893,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7894,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7895,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7896,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7897,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7898,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7899,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7900,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7901,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7902,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7903,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7904,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7905,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7906,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7907,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7908,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7909,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7910,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7911,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7912,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7913,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7914,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7915,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7916,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7917,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7918,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7919,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7920,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7921,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7922,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7923,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7924,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7925,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7926,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7927,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7928,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7929,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7930,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7931,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7932,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7933,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7934,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7935,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7936,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7937,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7938,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7939,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7940,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7941,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7942,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7943,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7944,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7946,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7947,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7948,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7949,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7950,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7951,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7952,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7953,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7954,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7955,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7956,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7957,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7958,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7959,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7960,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7961,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7962,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7963,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7964,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7965,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7966,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7967,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7968,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7969,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7970,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7971,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7972,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7973,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7974,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7975,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7976,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7977,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7978,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7979,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7980,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7981,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7982,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7983,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7984,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7985,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7986,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7987,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7988,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7989,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7990,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7991,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7992,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7993,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7994,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7995,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7996,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7997,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7998,female,19,student_dorms,,E00105080,Durham University,university,False,19025
7999,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8000,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8001,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8002,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8003,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8004,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8005,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8006,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8007,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8008,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8009,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8010,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8011,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8012,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8013,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8014,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8015,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8016,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8017,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8018,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8019,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8020,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8021,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8022,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8023,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8024,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8025,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8026,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8027,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8028,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8029,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8030,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8031,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8032,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8033,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8034,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8035,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8036,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8037,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8038,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8039,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8040,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8041,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8042,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8043,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8044,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8045,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8046,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8047,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8048,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8049,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8050,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8051,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8052,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8053,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8054,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8055,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8056,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8057,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8058,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8059,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8060,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8061,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8062,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8063,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8064,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8065,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8066,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8067,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8068,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8069,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8070,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8071,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8072,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8073,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8074,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8075,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8076,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8078,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8080,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8081,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8083,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8085,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8086,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8087,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8088,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8089,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8090,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8091,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8092,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8093,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8095,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8096,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8097,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8098,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8099,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8100,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8101,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8102,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8103,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8104,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8105,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8106,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8107,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8108,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8109,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8110,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8111,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8112,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8113,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8114,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8115,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8116,female,19,student_dorms,,E00105080,Durham University,university,False,19025
8141,female,19,student_dorms,,E00105109,Durham University,university,False,19025
8144,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8146,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8147,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8151,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8154,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8155,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8157,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8158,female,19,student_dorms,,E00105183,Durham University,university,False,19025
8159,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8160,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8162,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8163,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8164,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8165,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8167,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8168,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8170,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8172,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8173,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8174,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8176,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8178,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8179,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8180,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8181,female,19,student_dorms,,E00105184,Durham University,university,False,19025
8197,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8198,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8200,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8201,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8203,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8206,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8207,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8209,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8210,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8211,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8212,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8213,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8214,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8216,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8217,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8219,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8220,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8221,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8223,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8224,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8225,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8226,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8227,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8228,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8231,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8232,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8234,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8235,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8236,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8238,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8240,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8241,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8242,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8244,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8245,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8246,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8247,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8248,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8252,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8253,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8254,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8255,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8256,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8257,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8258,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8259,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8260,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8261,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8262,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8263,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8264,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8265,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8266,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8268,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8270,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8272,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8273,female,19,student_dorms,,E00171799,Durham University,university,False,19025
8274,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8275,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8276,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8277,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8278,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8279,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8283,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8284,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8285,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8286,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8287,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8288,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8289,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8290,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8291,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8292,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8293,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8294,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8295,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8296,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8298,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8299,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8300,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8301,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8303,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8304,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8305,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8307,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8308,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8309,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8310,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8311,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8312,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8313,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8314,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8316,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8317,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8318,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8319,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8321,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8322,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8323,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8324,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8325,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8326,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8327,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8328,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8329,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8330,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8331,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8332,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8333,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8334,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8335,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8336,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8337,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8339,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8340,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8341,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8342,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8343,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8344,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8345,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8346,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8347,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8348,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8350,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8352,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8353,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8355,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8356,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8357,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8358,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8359,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8360,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8361,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8363,female,19,student_dorms,,E00171828,Durham University,university,False,19025
8364,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8365,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8366,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8367,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8368,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8369,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8370,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8371,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8372,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8373,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8374,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8377,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8378,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8379,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8380,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8381,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8382,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8383,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8384,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8385,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8386,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8387,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8388,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8389,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8390,female,19,student_dorms,,E00171834,Durham University,university,False,19025
8424,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8425,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8426,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8427,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8428,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8429,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8430,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8432,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8433,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8434,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8435,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8436,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8441,female,19,student_dorms,,E00183273,Durham University,university,False,19025
8452,female,19,student_dorms,,E00183289,Durham University,university,False,19025
8457,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8460,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8461,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8463,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8467,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8474,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8478,female,19,student_dorms,,E00183295,Durham University,university,False,19025
8481,female,19,student_dorms,,E00183308,Durham University,university,False,19025
